url|id_auteur|auteur|sexe|pays|haiku
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4240&lg=f|gabr-d|Damien Gabriels|H|France|après la pluie\\la pleine lune s'égoutte\\derrière la vitre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6652&lg=f|tome-s|Serge Tomé|H|Belgique|refermer le lit\\pour garder ta chaleur ...\\matin de brume
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7888&lg=f|dumo-g|Gérard Dumon|H|France|vieux cimetière\\sur les restes d'une tombe\\pousse la cigüe
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5312&lg=f|bala-i|Israel Balan|H|Mexico|elle regarde ses\\photos d'enfance\\mon amie plus vieille que moi
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5855&lg=f|alsa-m|Mohamad Alsari|H|Syria|place du village\\le temps du bombardement est toujours\\sur l'horloge brisée
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5488&lg=f|mcdo-j|John McDonald|H|Scotland(UK)|soleil d'argent -\\une pièce de monnaie tombée\\dans le ruisseau
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3233&lg=f|mena-pd|Paul David Mena|H|USA|lune du loup --\\le chien\\ne veut pas rentrer
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6551&lg=f|mcdo-j|John McDonald|H|Scotland(UK)|sur le court de tennis\\une pleine lune\\... accrochée
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7248&lg=f|creu-c|Coralie Berhault Creuzet |F|France|saints de glace...\\dernière\\tétée
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1592&lg=f|bala-i|Israel Balan|H|Mexico|en chômage\\mais j'écris des haïku\\sur la pluie
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5777&lg=f|dute-d|Danièle Duteil|F|France|doucement la lame\\sous la chair de la mangue\\soleil couchant
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7727&lg=f|coud-b|Ben Coudert|H|France|heure d'hiver -\\je sucre un petit peu plus\\mon café
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2065&lg=f|quin-p|Philippe Quinta|H|France|Au fond de la boîte\\Seuls, le nom et l'image\\du chocolat
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4582&lg=f|gabr-d|Damien Gabriels|H|France|chemin de halage -\\le brouillard dissout\\le gris-bleu du héron
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7444&lg=f|masm-s|Sarra Masmoudi|F|Tunisie|lune ronde\\à la porte la vieille égrène\\son chapelet
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5624&lg=f|hoar-v|Vincent Hoarau|H|France|oublie tout ça ...\\regarde ... ton enfant marche\\dans la première neige
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3111&lg=f|hell-e|Eric Hellal|H|France|amitié estivale\\expliquer le Haïku -\\comme l'an dernier
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1098&lg=f|mena-pd|Paul David Mena|H|USA|first frost --\\I trim\\my graying beard
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5501&lg=f|mcdo-j|John McDonald|H|Scotland(UK)|night watchman\\doing his rounds -\\full moon
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1020&lg=f|dela-b|Brigitte Delahaye|F|France|Le couteau\\au coeur de la pomme\\crissement de la neige
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5768&lg=f|rais-c|Carol Raisfeld|F|USA|steamy sex\\in the church parking lot -\\amazing Grace
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2149&lg=f|quin-p|Philippe Quinta|H|France|Avant l'I.R.M.\\Elle dresse la liste\\de ceux qui sont morts
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=928&lg=f|supo-l|Lucia Supova|F|Luxembourg|pleine lune de mars\\tout ça de nouvelles tombes?\\couvertes de fleurs
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5634&lg=f|dute-d|Danièle Duteil|F|France|nuit blanche\\je rassemble les pétales\\des roses fanées
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7039&lg=f|gabr-d|Damien Gabriels|H|France|nouvelle année -\\un autre calendrier\\au même clou
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6371&lg=f|rivo-v|Valérie Rivoallon|F|France|décrue -\\elle chasse la mouche\\avec son soutien-gorge
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2133&lg=f|mena-pd|Paul David Mena|H|USA|équinoxe --\\deux citrons verts\\dans ma (pizza) margarita
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7545&lg=f|gabr-d|Damien Gabriels|H|France|thé du soir\\la vitre de la cuisine\\voilée de vapeur
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7170&lg=f|darn-b|Brian Austin Darnell|H|USA|sortir\\pour une autre bûche -\\ah, les étoiles!
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7627&lg=f|hoar-v|Vincent Hoarau|H|France|lune des longues nuits -\\de l'horloge de la gare\\les aiguilles lentes
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3360&lg=f|hoar-v|Vincent Hoarau|H|France|jour tranquille\\il flotte sur le Tage\\une odeur de sardine
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=8044&lg=f|gabr-d|Damien Gabriels|H|France|après les cris des chats\\à nouveau le silence\\de l'éclipse de lune
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5116&lg=f|holl-m|Mark Holloway|H|UK|givre scintillant\\le lent arc bleu\\d'un busard
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1061&lg=f|lux-a|Angèle Lux|F|Canada|Solstice d'hiver --\\essence de mandarine\\dans l'eau de mon bain
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6624&lg=f|alsa-m|Mohamad Alsari|H|Syria|Quelle rapidité\\Sous la montre arrêtée de ma mère\\Des battements de mon cœur
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7667&lg=f|creu-c|Coralie Berhault Creuzet |F|France|vieille ferme -\\de nouveaux ses lumières\\allumées
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4038&lg=f|gabr-d|Damien Gabriels|H|France|pluie fine -\\un papillon de nuit\\dans la moustiquaire
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1343&lg=f|fero-j|Jean Féron|H|France|Travaux à l'hosto\\le grutier opère par gestes.\\Très gros bistouri.
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1179&lg=f|supo-l|Lucia Supova|F|Luxembourg|un enfant scrute\\le visage mutilé--\\bruit de caisse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1422&lg=f|mena-pd|Paul David Mena|H|USA|reflétant\\le paysage de graffitti\\la pluie de Soho
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7651&lg=f|mcdo-j|John McDonald|H|Scotland(UK)|mendiante -\\son ombre\\me touche
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5366&lg=f|naga-l|Louis Nagara|H|France|nuit de mars \\écouter la pluie\\s'écraser sur les carreaux
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7784&lg=f|masm-s|Sarra Masmoudi|F|Tunisie|froid piquant~\\une noix de crème fraîche \\dans la soupe d'ortie
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5536&lg=f|quac-j|Jacques Quach|H|France|il se ha?e\\pour traverser le chemin\\l'escargot imprudent !
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=56&lg=f|supo-l|Lucia Supova|F|Luxembourg|lumière du bureau\\une courte ombre\\autour de la pomme
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1923&lg=f|cham-d|Dominique Champollion|?|France|festival\\les insectes cabriolent\\sur la Grande Ourse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5713&lg=f|sprite| sprite|?|England|Medaglia d'oro\\sul retro del gioiello\\il mio sudore
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5468&lg=f|wisd-j|John Wisdom|H|USA|après la dispute seulement le claquement des haricots grimpants
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=365&lg=f|supo-l|Lucia Supova|F|Luxembourg|une nouvelle voiture\\la feuille se pose plus loin\\-- bruine
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6721&lg=f|mare-g|Gérard Maréchal|H|France|Abandonné,\\il cherche la voie lactée\\le rosier grimpant
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=925&lg=f|supo-l|Lucia Supova|F|Luxembourg|chambre surchauffée\\un tapis couleur pissenlit\\une coccinelle morte
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2667&lg=f|gabr-d|Damien Gabriels|H|France|dimanche des Rameaux -\\la pluie mouille doucement\\le buis du jardin
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2128&lg=f|quin-p|Philippe Quinta|H|France|Mouche dans le plat -\\Tant de délicatesse\\pour sécher ses ailes !
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7525&lg=f|gabr-d|Damien Gabriels|H|France|nuit sans lune -\\une phalène flotte\\dans le bain d'oiseaux
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7974&lg=f|jerb-r|Rachida Jerbi|F|Tunisie|saison de pluie _\\elle rentre sous le préau\\la corde à linge
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7402&lg=f|mena-pd|Paul David Mena|H|USA|lune de l'esturgeon --\\un ancien site\\d'inhumation
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1468&lg=f|rais-c|Carol Raisfeld|F|USA|nude beach\\about size\\and sighs
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6133&lg=f|sprite| sprite|?|England|garde de nuit -\\pourtant je mets du maquillage\\pour éclairer mes ombres
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5929&lg=f|dupu-g|Graziella Dupuy|F|France|Éclats rouges –\\le cognassier du japon\\réchauffe le jardin
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5764&lg=f|mena-pd|Paul David Mena|H|USA|(pas adoucies\\par les tons sepia\\les images de guerre)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2638&lg=f|bala-i|Israel Balan|H|Mexico|chambre d'amis -\\le silence de la lune\\par la fenêtre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5466&lg=f|mena-pd|Paul David Mena|H|USA|avis d'orages violents --\\un meurtre\\de corneilles
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4299&lg=f|gabr-d|Damien Gabriels|H|France|soleil couchant -\\les tours de verre\\s'allument
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2286&lg=f|mena-pd|Paul David Mena|H|USA|coeur de l'hiver --\\un chien errant sniffe\\une tasse à café vide
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4&lg=f|cros-jc|Jean-Christophe Cros|H|France|de son fauteuil roulant\\l'enfant ne voit par la fenêtre\\que le ciel
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4055&lg=f|serj-d|David Serjeant|H|UK|(sur la route\\à la fin de la dispute\\une tache de (ciel) bleu)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3670&lg=f|hoar-v|Vincent Hoarau|H|France|carré de soleil\\sur la diagonale\\un chat s'étire
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7953&lg=f|bikko| Bikko|H|France|sieste torride\\les coups de marteau de l’homme\\sur la faitière
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4147&lg=f|gabr-d|Damien Gabriels|H|France|météo matinale -\\entre les lames du store\\un tiret de ciel gris
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5142&lg=f|holl-m|Mark Holloway|H|UK|géminides un couple\\de pillules blanches avant\\que j'aille au lit
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3436&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|nuit sans nuages\\elle regarde dans le miroir\\et compte ses nouvelles rides
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7952&lg=f|masm-s|Sarra Masmoudi|F|Tunisie|nuit sans lune~\\la blancheur de la boule\\de sorbet
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7071&lg=f|cosb-c|Christian Cosberg|H|France|matin de pluie\\la lumière ténue\\du premier café
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4594&lg=f|gabr-d|Damien Gabriels|H|France|fin de journée -\\la voix éraillée\\du distributeur bancaire
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2673&lg=f|quin-p|Philippe Quinta|H|France|nuit sans lune\\ma belle mère dort\\avec trois coussins
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5682&lg=f|hoar-v|Vincent Hoarau|H|France|matin d'élection -\\les trois coqs du village\\s'égosillent
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2698&lg=f|cesa-jc|Jean-Claude César|H|France|dimanche de Pâques -\\un oignon\\piqué d'un clou de girofle
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3725&lg=f|serj-d|David Serjeant|H|UK|memorial de bord de route -\\les moulinets de plastique déteints\\encore tournants
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1279&lg=f|bilq-b|Bill Bilquin|H|Belgique|parfums de tarte tatin\\ma grand-mère cuisine\\dans l'album photo
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7697&lg=f|mout-a|Abelhak  Moutachaoui Abdou|H|Maroc|Maisons basses-\\par les souvenirs de la moisson \\ils repoussent le gel de la nuit
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7397&lg=f|alex-m|Marlène Alexa|F|Egypte|sécheresse\\un ibis blanc\\dans l’eau vaseuse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7737&lg=f|dumo-g|Gérard Dumon|H|France|balade du soir\\je patauge dans une flaque\\de lumière
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2652&lg=f|bala-i|Israel Balan|H|Mexico|année bissextile -\\la canne du vieil homme\\laisse aussi ses traces
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2625&lg=f|supo-l|Lucia Supova|F|Luxembourg|le bec du héron touche\\son image\\sur la surface de l'eau
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7368&lg=f|alex-m|Marlène Alexa|F|Egypte|auto fermée\\l’arôme du café\\s’étale
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6823&lg=f|dufl-m|Michel Duflo|H|France|travaux de couture –\\par le chas de l’aiguille\\s’immisce l’automne
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5160&lg=f|holl-m|Mark Holloway|H|UK|fin d'année\\il y a un corbillard\\sur la bande de droite
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6206&lg=f|dufl-m|Michel Duflo|H|France|froidure d’avril –\\la toux persistante\\de ma motocyclette
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1392&lg=f|lami-l|Laurence Lamiable|F|France|Dans le grand ciel de l'aube,\\conjonction Lune-Vénus\\et un vol de vanneaux.
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5531&lg=f|gabr-d|Damien Gabriels|H|France|fenêtre ouverte\\sur la nuit étoilée -\\elle repousse le drap
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5573&lg=f|dumo-g|Gérard Dumon|H|France|changement d'heure\\le portail du voisin\\couine plus tôt
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2493&lg=f|supo-l|Lucia Supova|F|Luxembourg|fin septembre\\à travers la feuille rongée\\le ciel bleu
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1140&lg=f|pelt-m|Marcel Peltier|H|Belgique|Après la dispute -\\les assiettes sont encore\\sales
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6491&lg=f|mare-g|Gérard Maréchal|H|France|Avant le silence\\de la nuit,\\les fleurs de fuchsia
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5721&lg=f|mena-pd|Paul David Mena|H|USA|la guerre -\\des pères\\enterrent des fils
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6122&lg=f|py-d|Daniel Py|H|France|concert à l’église :\\le musicien chauffe ses doigts\\au-dessus des cierges
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5397&lg=f|gabr-d|Damien Gabriels|H|France|la porte voisine\\s'entrouvre un instant\\- l'heure du chat
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1812&lg=f|cayr-a|André Cayrel|H|France|maison de campagne\\insectes et animaux\\admis
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1899&lg=f|cesa-jc|Jean-Claude César|H|France|plage familiale-\\les petits crabes vont\\et viennent tranquillement
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5109&lg=f|holl-m|Mark Holloway|H|UK|(faisan tué en bord de route\\toutes les couleurs provocantes\\de l'automne)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5520&lg=f|holl-m|Mark Holloway|H|UK|pommes tombées\\la constellation\\du jardinier
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1840&lg=f|bala-i|Israel Balan|H|Mexico|paysage d'hiver --\\une plaque indicatrice dans la neige\\pointe vers nulle part
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=454&lg=f|vanm-r|Robert Van Muylder|H|Belgique|baume --\\jusqu'à la source\\dans la pluie
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=302&lg=f|cayr-a|André Cayrel|H|France|sortie du métro\\polyphonies corses\\téléphoniques
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1697&lg=f|rais-c|Carol Raisfeld|F|USA|anniversaire de mariage --\\les cendres de mes parents, réunies\\au clair de lune
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3210&lg=f|gabr-d|Damien Gabriels|H|France|chaise longue -\\le matelas de neige\\fond doucement
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5775&lg=f|mena-pd|Paul David Mena|H|USA|Le Dow chute -\\des pétales de roses\\dans le vent
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3607&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|Solstice d'hiver\\trop de choses à faire\\ce jour le plus court
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1644&lg=f|bilq-b|Bill Bilquin|H|Belgique|sur le pont\\les gens plus pressés\\pluie d'été
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5700&lg=f|dufl-m|Michel Duflo|H|France|lendemain de fête -\\déjà les premiers\\sapins sdf
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2466&lg=f|quin-p|Philippe Quinta|H|France|Journées orientales -\\Entre loukoums et théières\\le Saint Coran
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1623&lg=f|beau-m|Micheline Beaudry|F|Canada|des fleurs\\coupées précocement\\sur le trottoir
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1099&lg=f|mena-pd|Paul David Mena|H|USA|trois teintes trop sombres\\le rouge à lèvres\\sur son col
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4238&lg=f|jubi-c|Christophe Jubien|H|France|quinzième hiver\\mon manteau affalé\\sur sa chaise
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=929&lg=f|supo-l|Lucia Supova|F|Luxembourg|sur la vitre\\le ventre d'une coccinelle\\paysage printanier
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=21&lg=f|cesa-jc|Jean-Claude César|H|France|Après la pluie -\\des capsules de bière\\au bord du chemin
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3212&lg=f|hoar-s|Sarah Hoarau|F|France|lecture de haïku\\elles passent sans écouter\\deux japonaises
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=997&lg=f|chev-h|Henri Chevignard|H|France|Parfum de chewing-gum\\Chez les maîtres florentins\\Groupe scolaire
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5826&lg=f|ambr-p|Philippe Ambroise|H|France|ciel de cendre -\\lourd comme la pluie\\le vol du héron
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5518&lg=f|holl-m|Mark Holloway|H|UK|nos ombres\\penchées sur les grilles\\de l'étang
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2905&lg=f|asun-i|Isabel Asunsolo|F|France|au couteau ouvrir \\les pages d'un livre de Haïku \\- soirée d'automne
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4811&lg=f|holl-m|Mark Holloway|H|UK|sa peau scintille dans la lueur de la télévision pluie sur la fenêtre
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2199&lg=f|kolo-a|Angelika Kolompar Renville|F|Canada|(La couronne de l'Avent\\les bougies éclairent la pénombre de la chambre\\ses vieux yeux brillent)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2252&lg=f|bilq-b|Bill Bilquin|H|Belgique|tempête d'hiver\\une goutte traverse la vitre\\de goutte en goutte
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6374&lg=f|mare-g|Gérard Maréchal|H|France|Sous l'orage qui gronde,\\l'éclair des fleurs\\du sureau
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1921&lg=f|py-d|Daniel Py|H|France|le radiateur derrière la porte\\canicule de juillet
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6873&lg=f|sakh-mj|Marie Jeanne Sakhinis-De Meis|F|France|miroir\\ce visage face à moi\\plus vieux semble-t-il
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1419&lg=f|mena-pd|Paul David Mena|H|USA|dans le présentoir\\une femme voluptueuse\\compare les melons
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6431&lg=f|quin-p|Philippe Quinta|H|France|matin de pluie -\\le café rallongé\\plusieurs fois
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5778&lg=f|dute-d|Danièle Duteil|F|France|froidure hivernale\\personne sur le chemin\\qui mène à la mare
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1743&lg=f|bala-i|Israel Balan|H|Mexico|(vent d'automne\\une enfilade de feux rouges\\devient le soleil couchant)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4933&lg=f|serr-m|Monique Serres|F|France|Dans la coupe laquée\\un grain de riz translucide\\Nuit de givre
