http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2123&lg=f | Marcel Peltier | Belgique | dans la rue\\au petit matin\\une boîte de conserve\\chahute
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=349&lg=f | Dorothy Howard (zeni b) | Canada | l'imprimante crache\\le phénix millénaire--\\une autre feuille
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2608&lg=f | Jean-Claude César | France | jour d'hiver -\\des montres luxueuses\\à un prix abordable
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7711&lg=f | Paul David Mena | USA | avis de blizzard --\\je voudrais ne pas avoir vu\\ce chat noir
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2207&lg=f | Paul David Mena | USA | train encombré --\\un homme saoûl m'offre sa place\\pour cinq dollars
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4948&lg=f | John McDonald | Scotland (UK) | (étang la nuit -\\montée de poisson\\jusqu'aux miettes d'étoiles
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6245&lg=f | Gérard Maréchal | France | aube de pluie --\\la blancheur du merisier\\habille le sol
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=845&lg=f | Robert Van Muylder | Belgique | à table\\elle émiette le pain –\\l’œil du merle
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5436&lg=f | Monique Junchat | France | Mistral de mai\\accrochée à la façade\\la cigale factice
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5006&lg=f | John McDonald | Scotland (UK) | avec le printemps\\ses cheveux\\recommencent à pousser
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4774&lg=f | Paul David Mena | USA | état de la bourse --\\une auto a calé\\dans le carrefour
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7252&lg=f | Ben Coudert | France | foyer pour femmes battues -\\sur son corps\\cinquante nuances de bleu
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5248&lg=f | Daniel Py | France | prise dans la Moselle\\une bouteille\\le cul en l'air
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6860&lg=f | Karyn Louryan  | Belgique | courants d’air\\ses joues rougies\\par le saké chaud
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2171&lg=f | Angelika Kolompar Renville | Canada | Au travers de la fumée de la papeterie\\Une longue ligne rouge apparait --\\Début d'un lever de soleil
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=8023&lg=f | Jacques Quach | France | nuée d’orage\\l’éclair blanc\\d’une mouette
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=217&lg=f | Magda Dhainaut | France | sur le carrelage blanc\\elle semble encore plus grosse\\l'araignée du radiateur
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6447&lg=f | Paul David Mena | USA | (orage --\\un visiteur\\de fin de nuit)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3890&lg=f | David Serjeant | UK | grommelant quelque chose\\le merle sur le poteau de clôture\\Jour de l'élection -
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4485&lg=f | Damien Gabriels | France | entre four et frigo\\trois abricots fripés\\peau contre peau
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7643&lg=f | Sharon Rhutaseljones | Africa | mi décembre\\l'alignement des bougies sur l'appui de fenêtre\\nuit silencieuse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6247&lg=f | Gérard Maréchal | France | Café serré,\\sur la colline la brume\\efface la biche
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=157&lg=f | Damien Gabriels | France | nuit orageuse -\\le bourdonnement\\d'une moissonneuse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1760&lg=f | Israel Balan | Mexico | café avec terrasse\\sur les chaises vides\\les feuilles mortes
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7951&lg=f | Sarra Masmoudi | Tunisie | salle d'attente du cardio~\\la guerre\\à portée de main
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4981&lg=f | Paul David Mena | USA | équinoxe --\\un dix-huit roues dépasse\\la double ligne blanche (jaune aux USA)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6040&lg=f | Angèle Lux | Canada | winter solstice\\chocolate squares\\one by one
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5121&lg=f | Paul David Mena | USA | (Dia de los Muertos --\\les os élégants de ses joues)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7628&lg=f | Nicole Braham | France | la lune de décembre\\masquée par les nuages\\j'allume ma veilleuse
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7490&lg=f | William Sorlien | USA | the tall corn's shadow\\stretched across the grave yard --\\coming of Autumn
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1815&lg=f | André Cayrel | France | marché de Lunel\\des culottes non conçues\\pour le froid
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5815&lg=f | Mohamad Alsari | Syria | De la tombe à l'autre\\une dernière feuille d'automne\\se déplace
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=525&lg=f | Jean-Claude César | France | Avant de se quitter\\disperser les braises -\\envol des lucioles
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5458&lg=f | Damien Gabriels | France | jardin zen -\\l'ombre du Bouddha de pierre\\a changé de place
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2358&lg=f | Israel Balan | Mexico | après le tremblement de terre\\une feuille tombe\\dans le patio
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3857&lg=f | Angelika Kolompar Renville | Canada | (Dans la flaque laissée par la marée\\Deux crabes dans une étreinte\\Le dîner d'aujourd'hui)
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7857&lg=f | Sharon Rhutaseljones | Africa | malgré\\les bombes et les mensonges\\les fleurs sauvages
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7042&lg=f | Françoise Lonquety | France | Le mur érigé -\\de la jungle de Calais\\plus aucun tam-tam
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7544&lg=f | Valérie Baudet | France | Lune d'octobre\\Un voile de cacao\\Sur la porcelaine
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6321&lg=f | Michel Duflo | France | tombes oubliées –\\leurs noms lus\\à voix haute
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3507&lg=f | Paul David Mena | USA | nouvelle lune --\\une voiture abandonnée\\sur l'allée des amoureux
http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3421&lg=f | Paul David Mena | USA | vague de chaleur --\\le chien se déplace lentement\\d'une ombre à l'autre
