,url,id_auteur,auteur,sexe,pays,haiku
954,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1843&lg=f,cayr-a,André Cayrel,H,France,le jeu dans le sang\\cherchant le bon numéro\\dans son analyse
955,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4994&lg=f,mena-pd,Paul David Mena,H,USA,brouillard du matin --\\la fragrance\\du café fort
956,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5794&lg=f,hoar-v,Vincent Hoarau,H,France,nuit noire -\\comme un pain chaud sorti du four\\la pleine lune
957,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=739&lg=f,vanm-r,Robert Van Muylder,H,Belgique,Vieux livre\\Histoire des allergies\\Eternuement
958,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2404&lg=f,mart-m,Michel Martin,H,France,16 août 44\\l'ecorce des arbres\\se souvient
959,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=492&lg=f,py-d,Daniel Py,H,France,rumeurs du matin -\\l'ombre d'une fumée\\sur la façade blanche
960,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4923&lg=f,holl-m,Mark Holloway,H,UK,(tulipes rouges dans le vase à la TV un autre film de meurtre agréable)
961,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6178&lg=f,mena-pd,Paul David Mena,H,USA,café bondé --\\le barrista se trompe\\dans mon nom
962,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5809&lg=f,rais-c,Carol Raisfeld,F,USA,rénovation du placard--\\en retirant tous ses vêtements\\elle encloue le menuisier
963,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6349&lg=f,wart-j,Julie Warther,F,USA,après l'infarctus\\seulement un demi\\sourire
964,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7099&lg=f,rivo-v,Valérie Rivoallon,F,France,métro de nuit –\\une touffe de cheveux crépus\\vibre sur le sol
965,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7385&lg=f,deho-p,Pascale Dehoux,F,France,Cuisine sombre ~\\Deux abricots se disputent\\un noyau de lumière
966,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7613&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,pluie froide~\\une heure à épaissir l'assida\\à feu doux
967,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6714&lg=f,bilq-b,Bill Bilquin,H,Belgique,jogging du matin\\m'obersvant à l'observatoire\\le renard
968,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6422&lg=f,dute-d,Danièle Duteil,F,France,soleil terne\\même le pot de groseille\\ne renvoie plus la lumière
969,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4411&lg=f,sorl-w,William Sorlien,H,USA,"vauriens, poussière et argile\\le mouvement incessant d'un appareil de forage"
970,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4553&lg=f,gabr-d,Damien Gabriels,H,France,ma ceinture\\desserrée d'un cran -\\lendemain de l'an
971,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=241&lg=f,asun-i,Isabel Asunsolo,F,France,sous l'épervier\\faisant le Saint Esprit :\\un tas de fumier
972,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1612&lg=f,jacq-f,Françoise Jacquet,F,France,cerises mûres\\l'encre de son stylo-plume\\sur ses doigts rougis
973,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6513&lg=f,darn-b,Brian Austin Darnell,H,USA,tenue ensemble\\par son étiquette\\une bouteille de whisky brisée
974,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7328&lg=f,alex-m,Marlène Alexa,F,Egypte,crépuscule\\le cœur de la rose\\de plus en plus visible
975,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1267&lg=f,bilq-b,Bill Bilquin,H,Belgique,des ronds dans le sable\\et puis des ronds dans l'eau\\marée basse et puis haute
976,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6250&lg=f,dute-d,Danièle Duteil,F,France,silence au village\\d'une fenêtre s'échappe\\un parfum de cannelle
977,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=8029&lg=f,lahl-m,Meryem Lahlou,F,Maroc,Voyage.\\À la station-service.\\La pluie s'arrête.
978,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7389&lg=f,senk-p,Pascale Senk,F,France,nouvelle vague -\\tonnerre de gros galets\\suivis d'écume
979,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5087&lg=f,holl-m,Mark Holloway,H,UK,même après 30 ans\\l'odeur de chèvrefeuille\\une nuit d'été
980,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5047&lg=f,gabr-d,Damien Gabriels,H,France,jardinerie -\\elle choisit les lavandes\\avec des abeilles
981,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6495&lg=f,mena-pd,Paul David Mena,H,USA,train bondé --\\l'éclat rouge vif\\de son rouge à lèvres
982,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5906&lg=f,tale-a,Allal Taleb,H,Belgique,Enfin une trêve\\la colonne de fumée\\sort d'un four à pain
983,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1698&lg=f,beau-m,Micheline Beaudry,F,Canada,matin d'été\\un champ d'orge encore vert\\entoure l'abbaye en ruines
984,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7954&lg=f,dute-d,Danièle Duteil,F,France,parfum de garrigue\\sur la tombe minuscule\\pas de nom
985,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3081&lg=f,asun-i,Isabel Asunsolo,F,France,labour d'octobre\\aux coudes aux cuisses\\des fils de la vierge
986,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6673&lg=f,dute-d,Danièle Duteil,F,France,mi-nuit\\le bruit d'un volet qu'on déroule\\quelque part
987,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5565&lg=f,gabr-d,Damien Gabriels,H,France,heure d'hiver -\\le feuillage du prunus\\change de couleur
988,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5011&lg=f,mena-pd,Paul David Mena,H,USA,brouillard de printemps --\\ma petite-fille pleure\\dans mes bras
989,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6877&lg=f,cosb-c,Christian Cosberg,H,France,super lune\\la voisine\\à sa fenêtre
990,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7308&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,fraîcheur du matin\\collé à l'interrupteur\\un papillon de nuit
991,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7706&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,lune du nouvel an~\\le conseil des chats\\autour des poubelles
992,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6112&lg=f,said-n,Nidal Saidi,H,Algérie,chambre sombre\\toute la lumière réunie\\derrière le rideau
993,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3371&lg=f,dute-d,Danièle Duteil,F,France,miroitements\\l'épouvantail agite\\ses CD
994,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5647&lg=f,rani-c,Christiane Ranieri,F,France,Déménagement -\\des photos de famille elle garde\\celle du chien guide
995,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2886&lg=f,dute-d,Danièle Duteil,F,France,premiers froids\\un haïku d'été\\au fond de la poche
996,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6004&lg=f,alsa-m,Mohamad Alsari,H,Syria,Après le bombardement\\ombre du château\\sur les restes du mur
997,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2134&lg=f,mena-pd,Paul David Mena,H,USA,Jour des Vétérans --\\un chien apeuré\\à la fourrière
998,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2131&lg=f,quin-p,Philippe Quinta,H,France,Dans la soupe aux algues\\elle nage encore\\la crevette
999,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5751&lg=f,mena-pd,Paul David Mena,H,USA,coincé derrière\\un bus scolaire -\\nuages d'orage
1000,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4653&lg=f,gabr-d,Damien Gabriels,H,France,changement climatique -\\les fleurs du magnolia\\noyées dans le vert
1001,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=711&lg=f,quer-p,Pascal Quero,H,France,parc de la Villette -\\quelques gouttes de pluie tombent\\du sous-marin noir
1002,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6478&lg=f,mena-pd,Paul David Mena,H,USA,lune de foin --\\la fille du fermier\\en hauts talons
1003,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4823&lg=f,mcdo-j,John McDonald,H,Scotland(UK),(sur tous les murs\\les photos de famille\\à le regarder mourir)
1004,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5607&lg=f,dufl-m,Michel Duflo,H,France,barbe de huit jours -\\le froid de ce soir d'automne\\un peu plus piquant
1005,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6361&lg=f,holl-m,Mark Holloway,H,UK,paupières closes\\fenêtre ouverte\\peu importe l'histoire\\que la pluie me raconte
1006,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6742&lg=f,cayr-a,André Cayrel,H,France,passe une femme\\reste la trace d'un parfum\\et d'un sourire
1007,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4731&lg=f,naga-l,Louis Nagara,H,France,j'ai vu l'horizon\\dans le métro\\en quatre par trois
1008,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5615&lg=f,fetu-p,Patrick Fetu,H,France,ces chants d'oiseaux\\après les déflagrations -\\vivre debout
1009,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2518&lg=f,bala-i,Israel Balan,H,Mexico,fleurs d'automne -\\de vieux hommes dnas le parc\\prennent le soleil
1010,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7754&lg=f,hoar-v,Vincent Hoarau,H,France,crachin d'hiver ~\\le crissement métallique\\des outils qu'on gratte
1011,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7243&lg=f,mena-pd,Paul David Mena,H,USA,fleurs de cornouillers --\\une échographie\\de mon nouveau petit-fils
1012,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5157&lg=f,holl-m,Mark Holloway,H,UK,"Oh, une pluie froide\\emplit à nouveau la rivière\\de ses cercles"
1013,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7136&lg=f,mcdo-j,John McDonald,H,Scotland(UK),luttant sur\\la boue du site de construction\\les jonquilles
1014,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7684&lg=f,alex-m,Marlène Alexa,F,Egypte,hiver lumineux\\elle a gardé ses pétales\\la dernière rose
1015,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7626&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,l'hiver à grand pas~\\dans la rue de plus en plus\\de foulards
1016,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7023&lg=f,mena-pd,Paul David Mena,H,USA,(une longue conversation\\à propos de Maman --\\pluie lente et mouillante)
1017,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2462&lg=f,anna, anna,F,France,fin d'été\\dans les bagages\\les habits d'automne
1018,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4267&lg=f,dute-d,Danièle Duteil,F,France,temps des étrennes\\près du vieil ordinateur\\une souris neuve
1019,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5946&lg=f,hoar-v,Vincent Hoarau,H,France,"il faut, disent ils\\libérer la croissance\\- je dépaille l'arum"
1020,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2079&lg=f,py-d,Daniel Py,H,France,dans un cageot\\' Carottes de France '\\des livres à un euro
1021,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5299&lg=f,pelt-m,Marcel Peltier,H,Belgique,débat télévisé -\\ses seins affalés\\dans le corsage
1022,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5455&lg=f,mcdo-j,John McDonald,H,Scotland(UK),corbeau et bébé lapin\\s'envolent\\pour ne plus faire qu'un
1023,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6121&lg=f,nick-e,Eléonore Nickolay,F,France,cerisiers en fleur\\de nouveau croire\\à ses promesses
1024,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5217&lg=f,py-d,Daniel Py,H,France,Les bas quadrillés\\sur les belles cuisses de cette femme\\- sudoku ?
1025,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2840&lg=f,hell-e,Eric Hellal,H,France,convoi exceptionnel -\\une feuille d'érable jaune\\chute lentement
1026,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2198&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,La pleine lune de décembre\\elle compte ses anniversaires\\neige sur le temple
1027,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2929&lg=f,casa-t,Thierry Casanovas,H,France,gazaouï\\on pourrait croire\\le chant d'un oiseau
1028,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2966&lg=f,sang-r,Rahmatou Sangotte,F,France,hiver libanais\\des pignons de pin\\dans le thé
1029,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7104&lg=f,wart-j,Julie Warther,F,USA,photo de famille\\le flou de\\la queue du chien
1030,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6240&lg=f,holl-m,Mark Holloway,H,UK,premier crépuscule de mai\\il est soudainement là\\le coquelicot orange pâle
1031,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3664&lg=f,naga-l,Louis Nagara,H,France,blanches\\les pages de mes carnets\\je n'aime pas l'hiver
1032,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5166&lg=f,mena-pd,Paul David Mena,H,USA,une longue réunion --\\du marqueur indélébile\\sur le tableau
1033,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1143&lg=f,pelt-m,Marcel Peltier,H,Belgique,Confiture\\sur la carte d'anniversaire -\\signé Bébé
1034,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1168&lg=f,sene-n,Nicole Senecal,F,Canada,Une note d'amour\\puis le vent et la pluie\\plus aucune trace.
1035,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7535&lg=f,wart-j,Julie Warther,F,USA,champ de coquelicots . . .\\une légère brise\\attise les flammes
1036,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=33&lg=f,quer-p,Pascal Quero,H,France,bruit d'avion\\la boule de pissenlit\\perd ses graines
1037,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7856&lg=f,weat-z,Zoe Weatherwax,F,,légers au vent\\tous les parfums tous les pollens\\pause de midi
1038,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2781&lg=f,dute-d,Danièle Duteil,F,France,nuit profonde\\dans un rai de lune\\le papillon fou
1039,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1052&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,Dans la forêt\\des taches de bleu entre\\les grands pins
1040,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=8042&lg=f,gabr-d,Damien Gabriels,H,France,col du mas de l'Ayre -\\un troupeau de moutons\\entre chien et loup
1041,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3762&lg=f,gabr-d,Damien Gabriels,H,France,tiroir du bureau -\\l'été dernier\\en carte mémoire
1042,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7076&lg=f,vass-f,Franck Vasseur,H,France,attendant le car\\ils partagent en silence\\la même pluie
1043,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3970&lg=f,kolo-a,Angelika Kolompar Renville,F,Canada,Sur l'oreiller\\son bouquet de fleurs sauvages\\ce dernier jour de printemps
1044,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5556&lg=f,carv-c,Cassia Carvalho-Maccari,F,France,mardi de pluie -\\le lendemain des obsèques\\encore plus gris
1045,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4408&lg=f,jubi-c,Christophe Jubien,H,France,Il a plu\\père et fils écoutent\\la forêt.
1046,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3527&lg=f,gabr-d,Damien Gabriels,H,France,équinoxe d'automne -\\cherchant un mot pour dire\\le rouge du jasmin
1047,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7484&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,sous l'arbre vert\\ramassant des figues sèches~\\jour d'équinoxe
1048,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5461&lg=f,mena-pd,Paul David Mena,H,USA,nuit sans étoile --\\je ne peux croire\\le week-end fini
1049,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6633&lg=f,tome-s,Serge Tomé,H,Belgique,tempête d'automne\\dans la salle informatique\\les serveurs ronronnent
1050,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6416&lg=f,hoar-v,Vincent Hoarau,H,France,à chaque éclair\\dans le pré d'en face\\les charolaises s'allument
1051,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6399&lg=f,alsa-m,Mohamad Alsari,H,Syria,Tombe du mendiant\\Sa part des visiteurs\\leurs ombres
1052,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1107&lg=f,mena-pd,Paul David Mena,H,USA,bientôt l'orage --\\la fascination de mon fils de douze ans\\pour la guerre
1053,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5168&lg=f,mena-pd,Paul David Mena,H,USA,encens urbain --\\la vapeur qui monte\\d'un trou d'homme
1054,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6163&lg=f,mcdo-j,John McDonald,H,Scotland(UK),toute la nuit à contempler\\la lune -\\le cercle parfait d'argent de l'escargot
1055,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7346&lg=f,dumo-g,Gérard Dumon,H,France,fin d'orage\\le ciel se repose\\dans les flaques
1056,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2267&lg=f,hell-e,Eric Hellal,H,France,"jour d'anniversaire\\cette fois, prendre beaucoup de temps\\pour choisir une mangue"
1057,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5068&lg=f,sorl-w,William Sorlien,H,USA,nuages d'été --\\pas assez de peinture pour masquer\\le graffiti
1058,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6231&lg=f,mena-pd,Paul David Mena,H,USA,invisible au radar\\le brouillard qui traîne\\entre nous
1059,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6283&lg=f,alsa-m,Mohamad Alsari,H,Syria,Décombres-\\dans l'œil vide de la poupée\\les gouttes de la pluie tombent
1060,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4723&lg=f,naga-l,Louis Nagara,H,France,de pièce en pièce\\la souris passe \\sans se soucier de nous
1061,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2380&lg=f,cham-d,Dominique Champollion,?,France,treize heures\\le petit pois\\seul à table
1062,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5012&lg=f,mena-pd,Paul David Mena,H,USA,un froid soudain --\\ma carte de crédit\\refusée
1063,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4274&lg=f,gabr-d,Damien Gabriels,H,France,vent d'hiver -\\des bouteilles s'entrechoquent\\dans le bief de l'écluse
1064,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3166&lg=f,mera-m,Monique Merabet,F,France,Visite à ma mère\\un papillon blanc volette\\de tombe en tombe
1065,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5903&lg=f,alsa-m,Mohamad Alsari,H,Syria,Tempête de sable\\le corbillard\\couvert de poussière
1066,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=8071&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,un voile de sucre\\sur le pamplemousse~\\soleil brumeux
1067,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3674&lg=f,cayr-a,André Cayrel,H,France,sur son T shirt\\en relief elle ranime\\le Che
1068,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=3206&lg=f,holl-m,Mark Holloway,H,UK,soleil de novembre -\\penchant vers le vieux puits de pierre\\l'ombre d'un arbre
1069,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5696&lg=f,coud-b,Ben Coudert,H,France,Esprit de Noël -\\j'ai expulsé les migrants\\qui squattaient ma crèche
1070,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7879&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,muezzin de l'aube-\\les ronrons du chat\\dans mon oreille
1071,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5597&lg=f,bell-j,Janick Belleau,F,Canada,cathédrale grise\\mes deux grand-mères mortes ...\\lueur d'automne
1072,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6731&lg=f,mena-pd,Paul David Mena,H,USA,étang calme --\\une libellule atterit\\sur la lune
1073,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=2449&lg=f,bala-i,Israel Balan,H,Mexico,rentrée des classes -\\le soleil éclaire\\le jus d'orange
1074,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=4824&lg=f,mcdo-j,John McDonald,H,Scotland(UK),des mouettes se disputent la poubelle\\... sans-abri\\il redresse ses épaules
1075,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7556&lg=f,rais-c,Carol Raisfeld,F,USA,minuit...\\le fausset d'un cricket\\dans le tiroir de lingerie
1076,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=874&lg=f,cesa-jc,Jean-Claude César,H,France,Le vent fou\\dans le petit linge de ma voisine...\\enceinte de 3 mois
1077,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=5899&lg=f,dudo-d,Denise Dudon,F,France,insomnie -\\le chat fait des allers-retours\\à la fenêtre
1078,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7442&lg=f,lour-k,Karyn Louryan ,F,Belgique,matin de septembre —\\jusque dans la chair\\un goût d'humus
1079,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=6166&lg=f,mare-g,Gérard Maréchal,H,France,"Le soir tombe,\\il faut du temps pour\\voir les fleurs"
1080,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=1747&lg=f,supo-l,Lucia Supova,F,Luxembourg,bruine de septembre\\lente tombée d'une feuille\\contre le tronc noir
1081,http://www.tempslibres.org/tl/tlphp/dbhk03.php?id=7709&lg=f,masm-s,Sarra Masmoudi,F,Tunisie,gel nocturne~\\la douceur du tfal* parfumée de rose
